Date,SGE.L,VOD.L,ELCO.L,BT-A.L,GBG.L,HSBA.L,BARC.L,SDR.L,NWG.L,STJ.L,TSCO.L,SBRY.L,BP.L,RR.L,BA.L
2005-08-31,-0.015436267268288808,-0.008600516667108298,-0.0,0.0023173488049428887,0.006557384818287058,-0.003365316631699104,-0.001810357692886822,-0.005754015900586778,-0.005571595089300099,0.0019978424341477946,-0.0038385552751164236,-0.0026512155278555476,-0.01594870482026415,-0.0029675028532417822,-0.00229427989981087
2005-09-01,0.011001120728412323,-0.001316899261463294,-0.0,-0.011534293598866869,-0.0,0.00786923728280657,-0.005410450139022006,-0.0005735947897652313,-0.005540883545637762,-0.0,-0.0022963968956197125,-0.0,-0.00866512319091044,-0.008849649159435256,-0.0022893334877522164
2005-09-02,-0.0,0.013245007427045609,-0.0,0.006904711968818149,-0.0,0.001129801273490597,-0.002693923698246705,-0.0005727664887151354,0.009247651073122864,0.00803239562103537,-0.003053907695496722,-0.0035244833159672655,0.004717237924641163,-0.0073152375954788264,0.007651274435866762
2005-09-05,0.0033243246795634607,-0.006644622654593612,-0.0,-0.01717264951502972,-0.0,-0.0,-0.006258395802266041,0.004019381094227581,-0.005555410937676912,-0.0020140469973493167,-0.0038035115742823923,-0.0008788043787730811,0.007911107976803312,-0.013753822679802472,-0.01600033483625613
2005-09-06,-0.004429801709306589,0.001325911698894573,-0.0,0.0034108122938761587,0.013245403675114653,0.0005652308796287628,-0.014159499766626739,-0.014849362068562215,-0.005530519221431455,-0.00201010723896698,-0.01282528919556199,-0.0,-0.006333860655650107,0.0021592240406911904,0.0015127434836594458
2005-09-07,-0.028323959057352348,0.006652700681378099,-0.0,0.0022806737942095167,-0.0,-0.007883420438788619,-0.004384261857552298,-0.010713068099340563,-0.007330867294381307,-0.0040082413847189954,0.004507739788206004,-0.0035089090715301383,-0.0015772473211532374,-0.007893619439584101,-0.01129098663830171
2005-09-08,-0.00962092886748883,-0.0,-0.0,0.002285487992922952,0.03390133065366418,0.0039340899003367106,0.0008751132010866998,-0.0,0.0036589534603869833,0.010050725456076654,0.0015071315321720212,0.003508909071530283,0.010297075559425889,0.0021467702168021844,-0.0
2005-09-09,-0.0,0.00200528831705777,-0.0,-0.009111568476037226,-0.00687279092503479,-0.0005625099013510116,-0.0017496636726540612,-0.0011210489101929815,-0.0,-0.0020183298350412724,0.006810417875183942,-0.002632835419968691,-0.016581610621828544,0.0007157046612556158,0.007513309350964522
2005-09-12,-0.013735051073806775,-0.011968148109873109,-0.0,0.010256713843553844,-0.0,-0.00617132932085134,0.0017496636726541648,0.0016818982669231412,0.0073516182478366296,-0.0020140469973493167,-0.008317549407356014,-0.0026256898313294073,-0.0007827283727106791,-0.010694459198168652,-0.007513309350964649
2005-09-13,0.023355979941295638,0.008628870067136403,-0.0,-0.005711307154648927,-0.0,-0.0,-0.0017496636726540612,0.0022473325822881924,0.009271053307081145,0.0020140469973493735,0.006042352235063807,0.0017496161797679976,0.010224064510148363,0.006403203896603509,0.0120484196681816
2005-09-14,0.002150122111440408,-0.016528793131753403,0.025001338769956413,-0.0,-0.0,-0.0011181399241846396,0.007018015283115042,-0.0022473325822883377,0.0018618601278209482,0.006066594284366418,0.0037948512505721586,0.008795115441399937,0.0007910841912343666,-0.004984389624815622,-0.0
2005-09-15,0.0032347202814803216,-0.01303012815752787,-0.0,-0.014697752582278581,-0.0,-0.002231655831324269,0.005295229544519646,-0.0,0.001865817883700463,0.006104063584454911,0.01301241132161558,0.007982372076451827,-0.022683868716543588,-0.018296733492097088,-0.009049846453669998
2005-09-16,0.0021622726166715305,0.0012956690901103584,-0.0,-0.007825604030875278,-0.0,0.0022316558313243665,0.003546583304708557,0.0011229370468333868,0.005623795170529329,-0.0,-0.0023086149795516777,-0.009747547574089117,-0.010768882901564423,-0.033600124801898355,-0.014903554952073142
2005-09-19,-0.010764282365331907,0.018313133804994153,-0.0,0.003346367737659624,-0.0,-0.0016739884085400741,-0.008841812849228277,-0.012283396852051109,-0.00562379517052942,-0.0,-0.0038358368919472878,-0.0,-0.01744480913590907,0.007445728865509206,0.004447602317964807
2005-09-20,-0.005338947520642306,0.007952751313888,-0.0,0.004479236293215652,0.0137931441796291,-0.0027854275605068333,-0.007891498213521399,-0.004982524707374537,0.005623795170529329,0.01646095912482577,0.0406306958747727,0.028624515172839097,0.006033047656456066,0.0054491470988442545,0.008955592135005774
2005-09-21,0.012861308251198047,0.023561749378845632,-0.0,0.0022470467881370924,0.00696872463388838,0.007817298384356684,0.014958190510439413,0.009431617647228,0.013244364417878287,-0.0020723734606668287,0.006399747102434712,-0.005430023751129026,-0.003020955738130718,0.015141322386676495,0.014345290996096318
2005-09-22,0.016313814000943474,-0.003400102625561692,-0.0,-0.005608334050159404,-0.0,-0.005589538246634191,0.0035522646190899294,-0.0016707546217101903,-0.005698397227521766,0.005189570720562426,-0.012759110110695922,-0.003603564858252152,-0.007513520325273685,0.01045698894672662,0.005337104459149999
2005-09-23,-0.008734013441805329,-0.014825001630258303,0.03871450906308223,-0.0,-0.06759319703554863,-0.009432296464460126,-0.010618956916007928,-0.014364921046029523,0.0037975673979649535,0.0010412663287150878,-0.0,0.008126584721183522,0.009022503515753757,-0.00489306249585821,-0.010646380307448808
2005-09-26,-0.015102161289693869,0.00469302962338144,0.013245121665848368,-0.005577444041908712,-0.0,-0.005506622376269643,-0.007018015283115101,-0.002739053288634707,-0.018833147642551302,-0.002081112623158784,-0.007106099249104172,-0.023298892831207004,-0.0015089831904800395,-0.015225704147894448,-0.014269968673751566
2005-09-27,0.017278550140922482,0.002018295255700634,-0.0,0.003342794394024464,-0.0,-0.000548420309458038,0.003503003437638501,0.006586126268912094,-0.003726687689635996,-0.02261174975728312,0.012667875196654804,0.0017733525212266003,-0.009756017128006214,-0.004796016773622862,0.0007462317908285967
2005-09-28,-0.01620741533952827,-0.005373158893706489,-0.0,0.003354006157480455,0.019802788493401682,-0.009287343847698543,-0.010471807703074605,-0.013129159142385211,-0.007406225745266201,-0.012121372438132431,-0.00410394602067883,0.0026654670366407333,-0.014090675025648081,-0.01694383882495057,-0.017018321661131444
2005-09-29,0.003220725827946937,0.012129927580031662,-0.0,0.008999221832894177,-0.0,-0.001630374029040966,0.002607487828409909,0.0010878055110528089,0.011132913434902135,-0.02381024797440079,0.017756497167121604,-0.0017777279243879575,-0.006605558558138334,-0.002014084620545026,0.006624864146257393
2005-09-30,0.008639273949370859,-0.0,-0.0,-0.004510244292330953,0.027028539728629446,0.004352755765968772,0.00261470874118598,-0.005426383872004139,-0.0,-0.011696160465731147,-0.008110205646840462,0.0071295965791354264,0.014739204122006976,-0.0020104761084038703,-0.014663167278189448
2005-10-03,0.004347415562210471,0.0013569080648511951,-0.0,-0.005608334050159404,0.020761868813517454,-0.006521098734960526,-0.023287080580048847,-0.01823062146474541,-0.005581869162863468,0.007781939239113054,-0.009646291520281246,-0.005351868654747516,-0.0,-0.014617799169616311,-0.0021808587169899175
2005-10-04,-0.00108830813517808,-0.021491871171469355,0.013422975644744746,-0.0,0.014084778754288589,0.0016258876884883786,0.0008531173739393952,-0.00688395285218013,-0.007392469599895432,0.01574837371557565,-0.003992304174311224,-0.012378468883534197,0.027089355130648467,-0.007884431893847573,0.017582794674057375
2005-10-05,0.016456361437090748,-0.0019911194572249788,0.01360579845349685,0.0022396544930960408,0.014286072422095725,0.011460173157242858,0.018949772490222946,0.003171264721477922,0.011112478634937941,-0.01183415248895754,0.013638595694592366,0.004403287694740338,0.0325612750285596,0.0039348340359334835,0.008908457045167203
2005-10-06,0.01448528393408201,-0.001325911698894542,0.013793407603202894,0.0158193853512048,0.007220231084454409,0.011592740504569089,0.01136846894549573,0.03501563939422472,0.015007074379582831,0.014814864454268386,0.012190388125930087,0.011540264638613497,0.022311298535510986,0.01656209620055725,0.003735740810544961
2005-10-07,-0.0011217071988660983,0.0046472555743049026,-0.0,0.013761837221153457,0.007272742193492199,-0.00277219637073022,0.010610283391194197,0.011579904178384655,-0.0,0.0049871421354134296,-0.0008175131709227997,-0.01242252146112139,-0.0024147084489775056,0.020243014671356082,0.006759201690593555
2005-10-10,-0.006704600910073155,-0.0,-0.0,0.0011554077781536225,0.007325945862604107,-0.0027655014481112504,-0.00796773754264537,-0.0005547054049131413,-0.003769800983330564,-0.0019978424341477938,0.01150378738714404,0.007079710086913883,-0.014365894163643365,-0.014884936059451976,-0.01718391206863854
2005-10-11,-0.008869356138297584,0.001997367080288705,-0.0990908437822143,-0.005763655113064489,0.014815127073318304,-0.002205708964778933,-0.000881896777059904,0.0022198954540583564,-0.005634542573118299,0.0019978424341477946,-0.0008258889465155262,-0.007961306120435888,-0.010247933847531258,-0.008027003305114489,-0.019075857578463296
2005-10-12,0.0178181920094912,0.0033392780427367523,-0.01869230741811741,-0.0011487713731312263,-0.0,0.010523407295939619,0.018675799263287312,0.0011117984420204769,0.0075176258625419285,0.002002383087756178,-0.004120691251918143,0.0008815960335220083,0.005505396647727513,0.01987029743797948,0.015379378119318483
2005-10-13,0.007896273434788957,0.018225104255820093,0.025001338769956413,0.03862392120428791,-0.029413815129414565,0.0039052657295571692,0.016289697118090488,0.02136109262580317,0.007574651084696517,0.03569954120205538,0.002470231520377705,0.0044186184534345495,0.01910843136344707,0.024281411764656632,0.004437734540863775
2005-10-14,0.012536242979077227,-0.0013616241503827528,0.05864872231093956,-0.03747514983115662,-0.0,0.0044815077340435465,-0.007272376558468041,0.006269707697498202,-0.0018974695925788548,-0.011357540523976648,-0.020400313664095483,-0.014072183713648519,0.013760391388036506,0.0049273096384078235,0.0066939462766096745
2005-10-17,-0.038250708423357344,0.0068265401961383415,-0.0,0.01156088488274859,-0.049480160149321516,-0.002243706713791475,0.011844762078316062,0.008036685670296754,0.009529768599345042,-0.001026417875412828,0.012190388125930087,0.005253919170669186,-0.02574587349776671,-0.0007056127486559786,0.00448772173512533
2005-10-18,0.03939770901174181,-0.0,0.006733884062735901,0.007001070244483945,0.02797385664277142,0.0011210764608651483,0.011987388339537948,0.0011535754902498624,0.007691082745979909,-0.007153816367914449,-0.0,0.01059161706420591,0.015206957675277081,0.0007056127486558601,0.0045074495646823575
2005-10-19,0.029122891291589636,0.018666014688749767,0.02047833291059338,0.005871956569272766,0.04348515805698193,0.018110688219739556,0.01872729072233199,0.03822843554850998,0.02146867710357777,0.025787969555449167,0.012340505822053668,0.015199503297566665,0.019544421219763408,0.030816051918486617,0.026256697190742865
2005-10-20,0.0071172475354100255,0.010522598821798585,-0.0,0.005906640204268254,-0.0,-0.0022822046864521476,-0.018727290722332025,0.0018005024993803798,-0.005900304379406335,-0.006250194788145077,-0.002480120552347935,-0.005391232946305511,-0.0024641648443623977,-0.01445136851562295,0.00549262699129517
2005-10-21,-0.0023781259962728763,-0.0,-0.00687253445709651,0.023982091100835625,-0.0,-0.0,-0.0018535513445899754,0.009655843670971422,-0.007811287208286258,0.015699007888754446,0.017493391542507265,0.01081078751960721,0.004934094889027118,0.010818687698080037,0.011871628051038
2005-10-24,-0.016490386568663033,-0.010522598821798535,-0.0,0.002429978065910446,-0.0073801664943355175,-0.0051144048695080015,-0.013793035749998255,-0.01802951830081278,-0.009683993032172806,-0.02087782708440589,-0.0033558973215386803,-0.006320323244685609,-0.016353560175554643,-0.012967965449946073,-0.007140021592805301
2005-10-25,0.004683856278055563,-0.0,-0.0,0.007326249180297932,-0.014598688056096392,0.005684567973499719,-0.006372552707606737,-0.008303726220761502,-0.003842048034828167,0.016667404205726842,0.012642053428861358,0.008133809571995113,0.01224035005510544,-0.015625949931377767,-0.003944921960451126
2005-10-26,-0.011668421122926289,0.007002614107850931,-0.0,-0.004889926481555786,0.014598688056096307,-0.008515226198490464,-0.009932530259142975,-0.0,-0.0038341203603436814,-0.08068867635530005,-0.008445850758730649,-0.009932379953042225,-0.028330768828912296,-0.007022300767024215,-0.017174266318573765
2005-10-27,0.01991879540316034,0.009178043201852755,-0.0,0.01226998754166564,0.007380166494335377,0.012514692841868114,0.01904849105910296,0.007708377520448213,0.013474097141297358,0.055791099617264445,0.007598007065227885,0.023637458286916813,0.0209685435074232,0.01055267555698347,-0.0023193134399188764
2005-10-28,-0.0011829655287637299,-0.017575715451603406,-0.0,-0.0207703884020993,-0.0,0.0011455770892063943,0.0018329518976253662,0.01499309618183978,0.005831488081345258,-0.0061287830393438455,-0.010117873852498852,-0.010069055450223813,-0.006498892581628172,-0.0007070174863520209,0.0038685162537419257
2005-10-31,-0.014084991834205331,-0.032901984368680005,-0.0,-0.029781744563472552,0.01492569270546943,-0.018172110370877598,-0.027151048818189246,-0.037359985967885735,-0.015471464862299038,-0.00609112168939022,-0.009185834264147196,-0.016260296730567437,-0.01047137825267172,-0.03130675291403387,-0.024503770541220302
2005-11-01,-0.01043466729587011,-0.008058992479745807,-0.0,0.01061954463791217,-0.0,-0.004492656459850886,-0.005342485790880035,-0.004065874644113898,-0.005742382292532243,-0.004040632212081812,0.004999761751347933,0.007194250095787852,-0.007980871119972052,-0.006145929039967403,-0.017248246107563647
2005-11-02,-0.008041300633508395,-0.0,-0.027028774098241722,0.004755944924179134,0.022814542979545722,0.001683071025717279,-0.014985277660775898,0.002321173135441279,-0.018904320856336407,0.003029079053036265,-0.0058307792936297355,-0.0,0.0015912360391278036,-0.013522650008610594,0.0014883068230859883
2005-11-03,-0.01814144853025637,-0.009983900697330267,-0.039220645960037714,-0.004755944924179058,0.01550422924231984,-0.006153872219442591,-0.02163654469292855,-0.03707299851523519,-0.01855348854405716,-0.0210114386155583,-0.030267845494846273,-0.010771969960588709,-0.01970897675951457,-0.02585491665123799,-0.021363827647271866
2005-11-04,-0.005601936052910983,0.014676930320711785,0.012903484308441954,-0.012964387853035227,0.015748401030252997,-0.0038972543299596236,0.0060115730964990805,-0.006696386391629766,0.0036797044138422207,-0.011811385547231872,-0.00482347151670983,-0.01242252146112139,0.003910279230309201,0.015831292826073443,0.008784820790787195
2005-11-07,-0.0011168056834148005,-0.011359899164592374,-0.0,0.0011718161202305458,-0.01574840103025288,-0.009950044195144066,-0.014536496551306536,-0.00222197521738195,-0.0073516182478366755,0.01181138554723185,-0.00639503037607141,-0.0017622987408926372,0.003926612663971812,0.0033303465289629616,-0.006595526857638404
2005-11-08,-0.009994546989753734,-0.006622526895702593,-0.0064727960223377266,0.007058726906290116,-0.06795057728427464,-0.0016492877384103437,0.009381396792951704,-0.002771122877566676,-0.001828186897514784,-0.002966191039728201,-0.0015922518047245945,0.0017622987408927432,-0.007056058314346477,0.01343156848954362,0.016943295257006503
2005-11-09,-0.0066079642246667835,0.00662252689570263,-0.0,-0.0129033108403046,0.014706112356939497,-0.0038363846859640776,0.006016739581187658,0.007777722509596525,0.007338379817494681,-0.0068858516084670815,0.020089152933031592,-0.0026422264934593937,0.012583895655643244,0.007465199935901775,0.014216225621236027
2005-11-10,0.0032986315665085295,0.016750677852344128,-0.0,0.030771493481368154,-0.02197885455043177,-0.0005466087745506221,-0.010291789599920402,-0.00167178261899108,-0.0018382790859853646,-0.006839707538253066,-0.0016223495941211639,-0.02432775595353732,0.02095175738817603,-0.011513129300762228,-0.002257912024694392
2005-11-11,-0.005491618425247951,0.013606211990442593,-0.0,-0.004796281004950578,-0.0,-0.013036775982159134,-0.016081791331596894,-0.013274397672522335,-0.020023017735262275,-0.00872545598960633,-0.0032359558395934,-0.005137078615655474,-0.007302148312561483,0.01219461195057312,-0.010471603567503384
2005-11-14,0.0021929868587392716,0.00687177765364303,-0.0,0.009615424427576553,0.014598688056096307,0.0021612806215245296,-0.005025088690152512,0.019418142197777877,-0.0,-0.0038530526955640513,0.004046920557543958,-0.007656305177910739,-0.015243373926610808,0.005468823757265706,0.006719215321939791
2005-11-15,0.015486733569597965,0.11459918659172436,0.006472796022337782,0.01705313394561035,-0.007325945862604152,-0.002161280621524467,-0.007490457333653536,0.01410450630489064,-0.0017984082495503266,0.024331838642541053,-0.004854295727309859,0.011078166206000325,-0.009508757417730255,-0.014966784243907487,-0.011913791184981301
2005-11-16,-0.005558123704409754,0.0038747988614603623,-0.08701167072631742,-0.012210315161443852,-0.0,-0.004307655241257675,0.011676518546726302,0.0005683788807817958,-0.001794946972372264,-0.0009846578769262464,-0.008039118498770047,0.015544256474757746,0.005535607196287466,0.004738013322810606,-0.006639902565364821
2005-11-17,-0.018671530047869023,0.007794145846320907,-0.011834306905873778,-0.00966196220679248,-0.0,-0.008561441565853001,-0.010847042877404272,-0.0022712831352339736,0.0017949469723722983,0.0019704993594144567,0.016956699315376196,-0.002607546867314389,-0.010255928382362705,0.007490798697524633,-0.008055684775007795
2005-11-18,-0.012973074650004806,-0.001564235496649392,-0.06820823792691022,-0.0024008905453054515,0.014706112356939497,-0.00954380491793897,-0.015644615106421643,-0.011280553140245404,-0.007167098436452302,-0.011765065270943743,-0.004874249807247139,-0.0017343265530504505,-0.010929360724751924,-0.0269743705857216,-0.01807031053748457
2005-11-21,-0.007490582455982815,0.015748547634008677,-0.021740117130185792,-0.016647404111998797,0.007434960578982887,0.0021130498374031877,0.007380086276095539,0.0005608493567302046,-0.008891883957976836,0.002928236000955278,0.0024341551176654853,-0.0069086389633903796,-0.014643475262504516,-0.008612139330222202,-0.0
2005-11-22,0.012875424848903536,-0.003960506243970662,-0.0,0.011862763693644295,-0.03663404621386907,-0.004221644108370442,0.0008232334374495303,-0.008382121487074267,0.001775557581205679,-0.0009768558582353272,-0.00728444647155401,0.00344795230149704,-0.01518647348522372,0.0026426412234519868,0.009355571623893307
2005-11-23,-0.009672311906424253,-0.0310575125970125,-0.021739753985509577,-0.020083476063448475,-0.06273834012542719,-0.004682987478612111,-0.012280069809736288,-0.006655532493872599,-0.0,-0.0193429830555539,-0.00803195600598604,-0.011762664554817337,0.009083709479357651,-0.023530930367282137,-0.007922148690601212
2005-11-24,0.006437591624943973,-0.006304531730972411,-0.05236814628604749,-0.0035024864542596837,0.02047841106056,0.009025546728225194,0.011456836372286906,-0.004412955135684561,0.0017728807804433518,0.0019174962724807572,-0.0007996275345491391,0.004308434245176131,0.0007610476938058365,0.011042396970790357,-0.0014334229332922444
2005-11-25,-0.006437591624943831,-0.005483516933715979,-0.010152216663217174,-0.0023283024307001274,-0.00687279092503479,-0.0037261471688457195,0.0066061690221475835,0.009400326086775383,-0.003548438361648948,-0.017126828631248713,0.008831583540535136,0.004327191424119659,-0.006069998525322244,-0.005861235246072303,0.014429839398984625
2005-11-28,0.014001436736475756,0.015748370787597492,-0.01005055046026372,0.007001070244483945,-0.013605620135525243,0.0010629991440815733,0.002488716415109729,0.002224640237677323,0.014264035422056802,-0.0,0.01298721046930256,0.006089537875773472,0.025279206432549637,-0.007761836524886309,-0.002902788274703893
2005-11-29,0.0021710267109819998,-0.003960322122908915,0.010050550460263704,-0.0151077016659832,-0.0200677243816398,0.004798877758705563,0.010855713747552858,-0.006105939890605458,-0.003586752628113353,0.011385128877847777,-0.00244805916044935,0.0008730840620312561,0.004665563927496198,-0.005141121325805141,-0.0
2005-11-30,-0.009734871822513822,0.013529893262051455,0.020408653248037586,0.015107701665983202,0.06851999208497114,0.010206936377235165,0.008431868979807008,0.018994906984358267,0.018051057279906357,0.03002657679076378,0.012300266249508324,0.006132447149624488,0.011760101650668237,0.0012821353712697161,0.01902031889092249
2005-12-01,-0.013896453821786899,-0.007980951682173809,-0.0,0.007050431010279829,-0.01408477875428869,-0.011275324960678183,-0.01429226453956404,-0.0167787973805754,-0.016262232700701457,-0.030980037956130933,-0.016366776610351744,-0.014828033619555009,-0.02415369601371674,-0.0019228375867569125,-0.013206195493497818
2005-12-02,-0.03135068160757139,0.024136521702127333,-0.0,-0.010557011576148514,-0.013889077888482747,-0.0,-0.00083412686810065,-0.02302715326943026,-0.00178882457920479,-0.03650423478348097,0.0008118055235442244,-0.0008654143413260567,-0.01072002221081462,-0.0019202306006134175,-0.024479412042746247
2005-12-05,0.0020598367875760684,-0.016155570019953495,-0.0,0.007025828484580003,-0.0,0.007502614973955957,0.005016976740728085,0.015292017231800105,0.007180107850036113,0.0393679696238893,0.013906033486311191,0.0060739166416829875,-0.003800701342114666,0.0012796883269389522,0.02302311696059703
2005-12-06,-0.0030879152515742117,-0.007980951682173809,0.010363008309432507,-0.005858279655955063,0.03509138158760541,0.0043127249071138,-0.011666884475532926,-0.008766772769965542,-0.023153810801178003,-0.003816905161040986,-0.01957614444356998,0.0026140001075423,-0.0015163154813165845,-0.005109205954765422,-0.011577767562897152
2005-12-07,-0.0030787096674752693,-0.02356722094592038,-0.0,-0.01161467605507767,0.05884043442457757,-0.003236286138777039,0.0008288841388565548,-0.016771230149819606,-0.003511331213483134,-0.0019025923566579515,-0.006441450415145317,-0.005221985280552031,0.020666782798384083,-0.012658283586492155,-0.0014381136084897282
2005-12-08,-0.004089891691576237,-0.001551214589572971,0.010471333004034517,-0.0,-0.029852967806764972,0.01137293245021022,0.004154468631381303,-0.001071985827459329,0.012356189732330646,0.0019025923566578895,-0.023791895028559246,-0.01891689562786887,-0.00693633464736213,0.005676395016720891,0.010834832638728774
2005-12-09,-0.0020388394236459627,0.003882774386426926,-0.0,-0.0,0.007380166494335377,0.003273362943999557,0.0033359887022722666,-0.0026762987168830396,0.003560920528452198,-0.005698179551434624,-0.02629665017667971,-0.006790992770189342,0.017041216018437885,-0.0031568999412509946,0.005826637547956153
2005-12-12,0.00305986997714646,0.001557905457766202,-0.0,-0.0011539938736617925,-0.0073801664943355175,0.005479433372980527,0.003347543003022914,-0.004798564324733135,-0.007109358890101328,-0.0037803178404132868,-0.004569840624574807,-0.005063787590138976,0.014954678074790393,-0.0,0.014716535290237212
2005-12-13,0.0010220741224983313,0.02765870737347408,-0.0,-0.0046030248343805445,-0.0,-0.0032914140760098667,0.0008385182100498153,-0.005305198426830565,-0.0017666828836105212,0.005676413134361355,0.004569840624574706,-0.0075469897554794945,-0.005535607196287608,-0.0037763340733702657,0.001483988206901799
2005-12-14,-0.0,-0.009569571139142464,-0.0,-0.0011476932607759611,-0.007325945862604152,-0.003825755342865107,-0.00752204991534496,-0.0,-0.014032982065125677,0.008575496430624219,-0.003048954014263055,-0.0008349516137275529,0.006329196736174023,-0.009378141504537283,-0.026375420328099634
2005-12-15,-0.0020431046759988546,0.006369676461100073,-0.08085225479632714,-0.005717199858568956,-0.0,-0.003811552976900307,0.006683531705295195,0.002648896123469303,0.008746113971316987,-0.014251909564985593,0.007639399164404808,0.005020972366795257,0.00956979335303186,-0.009291088824878961,0.0014473836295680477
2005-12-16,-0.021201948321475605,0.013671571699175022,-0.038099702479660644,-0.01359063118790791,-0.0,-0.0016295039667110077,-0.005850794376236957,-0.005818300431130124,-0.019145924800505466,-0.019617777245512738,-0.0022978191994558247,-0.02485638685956876,-0.0,-0.003077544446599139,-0.019362483765491056
2005-12-19,0.003001019126181855,0.008129853076514034,-0.06336964771685985,-0.0033686795570634595,-0.0,-0.0027092312823027735,-0.0008327373290580816,0.001583630685084167,0.0017238548508159614,0.0009255234327316815,0.00460130622569412,-0.01139176824137527,0.00481958484864706,-0.004293493839445793,0.004984228744269387
2005-12-20,-0.011951962897427755,-0.00650916142586731,0.008810495322421381,-0.0011202979834996933,-0.007272742193492115,-0.004319804412290778,-0.004983352770237865,0.0010570565954845447,-0.0034448175371089977,-0.0092164164821088,-0.011463772800954673,-0.011262824034578922,0.0016112458029842324,-0.0,0.007163048909565084
2005-12-21,-0.015717633484692912,0.006509161425867349,-0.017544202534027543,-0.006696800551504952,-0.0,-0.007514788380557865,-0.011532241699652777,0.00317761315056135,-0.017065271506151884,-0.012762707710587233,-0.006815546366811314,-0.015873444559884455,-0.008032314157018026,-0.024184292993312154,-0.062018882370631426
2005-12-22,0.011764763263477326,-0.00812985307651418,0.026433176724200872,0.002227650551940743,-0.0,-0.002136777180791955,-0.004086840784415697,-0.0063455286165929135,0.003386283974501853,0.01551827741466334,0.005297117678519206,0.00711164061160781,0.004007874531420465,-0.008328671490813962,-0.03974021407093051
2005-12-23,-0.016625849909756806,-0.002426291921010471,-0.0,-0.0022276505519406246,-0.0,0.0016024336923896282,-0.0,-0.0015800187879622639,-0.005081086303122875,-0.010978681916692719,0.008380895263552901,-0.005535721773259647,0.0016079201032780583,-0.007083855615029207,0.017027178028418574
2005-12-26,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2005-12-27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2005-12-28,0.0068126913725827494,-0.011245279778164467,0.008968614735486094,-0.008131989741600417,0.014598688056096307,-0.0005344299253238724,-0.0016297882519432268,-0.0005262103452088901,0.005081086303122931,0.01651400526199379,-0.008380895263552866,-0.010980247767653177,0.0008052737193352992,-0.007034027373817859,-0.011819209265508683
2005-12-29,-0.013579472097998988,-0.008747773393621221,-0.0,-0.0,-0.0,-0.0,-0.0,-0.004199470141321615,-0.0,-0.011954004096129294,-0.0015163487278518346,0.0007800164908046011,-0.003215905568174617,-0.0058245703389046095,-0.012970054224660944
2005-12-30,0.005797032868608878,0.006354498577167307,-0.008968614735486016,-0.002247041530126271,-0.0,0.0032101261900114616,0.004897923605842436,0.004725680486530506,0.008528173506894596,0.020314110343713575,-0.004535298922463729,0.015735953050108335,0.006441247810587171,0.006993033101093492,0.016239132006791227
2006-01-03,-0.002902858713510401,-0.011881533273319677,-0.06062464586524874,0.01015242632962061,-0.0,0.0005360554294190687,-0.010582245972444584,-0.014110387469933275,-0.027029884269393883,-0.0018633812813400456,0.01903384913956251,-0.020408895894965428,-0.028664238366340657,-0.01624122590131008,-0.012365961752147046
2006-01-04,-0.01534078112288339,-0.010184004605658142,-0.008368198366379491,0.004545235947975883,-0.02898746661781243,-0.0005360554294190064,-0.015267837204265005,-0.01595943783981074,-0.009951303773237614,-0.005571201533512468,-0.00765694942768328,-0.006196273141995944,0.004720321186075292,-0.01598232270525471,-0.023651064035227945
2006-01-05,0.006682798937504751,0.002340765446734263,0.01680724766368761,0.00800458877104283,-0.0,-0.006410165745050453,0.008811241699798845,-0.001531009961230421,0.013286991836389449,-0.011049847179773212,0.009195309697072782,0.008530066301981595,-0.0007878519374223081,0.004540203351594812,0.005701770437728742
2006-01-06,0.013500708841589123,-0.03455233222594915,-0.008439049297307986,-0.02382391956026849,-0.007117524944834016,-0.00795558248075124,-0.009607856843047824,-0.015684885765375925,-0.004999260913796509,0.007352682600441921,0.009280800654456817,0.0039018340784271123,-0.012529837452969735,-0.007932210215415047,-0.037410805929932726
2006-01-09,-0.0038758856001717477,0.012913564479607823,0.008439049297308066,-0.001120565060503507,-0.0,-0.023493277400563537,-0.0007965341733530491,-0.0040075733512000035,0.006676753275814713,-0.003683148678887955,0.007800523043540845,-0.004680438791337339,-0.0007779151574016803,0.02052590292475248,0.008604932993388612
2006-01-10,0.02150595258385197,0.0022961885123822376,0.034486127055345976,0.005614961906182299,0.02150630350655015,0.01037347821087033,0.01443475840758181,0.008031974886562016,0.00840744403420622,0.003683148678887924,-0.0015654539268229646,-0.00388344560392779,-0.0007772502752222569,0.018605090558313515,0.009302568427878638
2006-01-11,-0.009833030676478711,-0.00382412780956736,0.02666808424808077,-0.004494396845678892,-0.0,-0.0026031586282280125,-0.012043249956853314,-0.015007678638271476,-0.013420624459376551,0.01113174739418407,-0.01088608485669508,-0.005411509933390241,0.004672891741887981,-0.0023453031489620714,-0.013614452634836637
